,Close,ma7,ma25,after_close_price,ma_action,cash
13187,2028.49,2027.4457142857143,2029.8931999999998,2024.92,1,159955.6235068191
13189,2024.92,2032.3300000000002,2030.7191999999998,2042.29,-1,158583.50550694086
13194,2042.29,2043.6657142857143,2034.3968,1996.29,-1,162155.39845716793
13206,1996.29,1996.527142857143,2017.5439999999999,1970.51,1,160061.3308756914
13230,1970.51,1976.8257142857142,1967.892,1962.68,-1,160697.34907440984
13235,1962.68,1957.85,1970.4884,1954.8,1,160052.16233448975
13240,1954.8,1960.232857142857,1962.9928,1956.76,1,160212.6402545714
13244,1956.76,1952.847142857143,1960.7035999999998,1912.18,1,156562.58633761236
13248,1912.18,1917.26,1943.8571999999997,1959.29,1,160419.78777386047
13275,1959.29,1960.1242857142859,1952.8636,1948.81,-1,161277.85338735825
13280,1948.81,1947.9542857142858,1956.4052,1923.0,1,159141.89277758732
13287,1923.0,1923.537142857143,1938.6964,1959.58,1,162169.14729542617
13296,1959.58,1957.1942857142858,1941.7928000000002,2039.52,-1,155553.54515884773
13311,2039.52,2020.3785714285716,1986.9404000000002,2009.55,-1,157839.34757726514
13322,2009.55,2013.4842857142855,2010.6408,1997.35,-1,158797.5919804612
13327,1997.35,1996.2385714285713,2007.2607999999998,2024.14,1,160927.50786358464
13333,2024.14,2016.3114285714287,2004.1808,2018.11,-1,161406.91782160013
13347,2018.11,2012.7757142857142,2014.0492,2011.52,1,160879.8545849855
13349,2011.52,2012.564285714286,2015.1252,2026.58,1,162084.34204225655
13352,2026.58,2038.0657142857142,2020.7587999999998,2025.96,-1,162133.92917529162
13356,2025.96,2028.6299999999999,2026.2328,2023.0,-1,162370.8126430594
13358,2023.0,2024.8071428571427,2028.8239999999998,2025.26,1,162552.20564185985
13361,2025.26,2026.6457142857143,2025.6172,2016.81,-1,163230.42282764032
13365,2016.81,2018.0414285714287,2022.7395999999999,2010.94,1,162755.33465275113
13372,2010.94,2007.9928571428572,2017.4712,2030.25,1,164318.18859774433
13377,2030.25,2028.2742857142857,2019.374,2037.82,-1,163705.5110025295
13386,2037.82,2040.7557142857142,2034.756,2042.4,-1,163337.58290270146
13389,2042.4,2046.2128571428568,2040.1963999999998,2052.39,-1,162538.6490732861
13392,2052.39,2051.7357142857145,2045.3067999999998,2042.09,-1,163354.3556814136
13397,2042.09,2035.6885714285713,2043.8359999999998,1966.33,1,157294.0321959532
13406,1966.33,1965.7157142857143,2006.6791999999998,1926.43,1,154102.2831586001
13418,1926.43,1929.43,1933.672,1974.39,1,157938.78150024058
13425,1974.39,1968.1857142857145,1948.0639999999999,1961.73,-1,158951.50187149097
13433,1961.73,1962.4657142857143,1965.3812,1959.4,1,158762.710855724
13436,1959.4,1962.0057142857145,1964.1816000000001,1965.91,1,159290.19133325323
13438,1965.91,1967.5242857142857,1964.5484000000004,1952.74,-1,160357.30621636537
13447,1952.74,1948.1757142857145,1958.2968000000003,1965.17,1,161378.04697871438
13457,1965.17,1965.2414285714283,1958.8668,1968.03,-1,161143.1862723332
13467,1968.03,1970.6357142857144,1966.37,1980.86,-1,160092.66007106897
13472,1980.86,1980.1442857142858,1972.7416,1971.7,-1,160832.96921267966
13483,1971.7,1970.6028571428574,1972.668,1969.7,1,160669.8277923696
13487,1969.7,1964.7557142857145,1969.4288000000001,1969.68,1,160668.1963781665
13496,1969.68,1972.8071428571427,1969.7779999999998,1966.23,-1,160949.61532820135
13498,1966.23,1965.952857142857,1968.5532,1972.68,1,161477.59273616833
13501,1972.68,1976.142857142857,1971.4408,1979.01,-1,160959.43816369842
13505,1979.01,1982.1014285714284,1975.0516,1978.01,-1,161040.77147589173
13511,1978.01,1977.6171428571429,1980.4692000000002,1982.99,1,161446.22091343245
13514,1982.99,1981.1242857142859,1979.6432,1982.86,-1,161456.80493489438
13517,1982.86,1983.3485714285714,1980.4032,1976.75,-1,161954.31917097367
13524,1976.75,1975.8214285714287,1980.698,1976.72,1,161951.86128324122
13535,1976.72,1976.474285714286,1973.3344,1982.23,-1,161500.42923638044
13542,1982.23,1981.2199999999998,1977.9396,1974.58,-1,162123.70619397785
13547,1974.58,1974.0457142857142,1978.4559999999997,1971.25,1,161850.29516903788
13555,1971.25,1969.967142857143,1974.264,1973.51,1,162035.8534021803
13560,1973.51,1973.0114285714285,1971.2763999999997,1973.57,-1,162030.9270774066
13563,1973.57,1974.5342857142857,1972.398,2029.02,-1,157478.458755309
13576,2029.02,2019.5057142857145,1992.3772,2028.37,-1,157528.90724679304
13587,2028.37,2028.4957142857143,2026.0644,2018.12,-1,158324.9510155727
13593,2018.12,2021.1557142857143,2024.6516000000001,2005.85,1,157362.34861880686
13599,2005.85,1998.0785714285714,2013.3592,2016.55,1,158201.7818417404
13606,2016.55,2016.53,2007.2844,2017.38,-1,158136.66692818573
13612,2017.38,2014.3700000000001,2012.4291999999998,2012.52,-1,158517.62847299682
13617,2012.52,2009.2542857142855,2011.4564,2012.17,1,158490.06046375193
13619,2012.17,2014.6114285714286,2012.3744,2042.57,-1,156095.5819464805
13627,2042.57,2040.55,2023.162,2034.98,-1,156675.61859980144
13638,2034.98,2035.0185714285712,2042.1452,2021.6,1,155645.4759070647
13642,2021.6,2025.4785714285715,2033.9087999999997,2030.57,1,156336.08726385457
13646,2030.57,2030.7914285714287,2029.5179999999998,2033.23,-1,156131.2905850295
13650,2033.23,2034.712857142857,2030.5123999999998,2053.62,-1,154565.54690869738
13660,2053.62,2055.3742857142856,2042.8452000000002,2068.56,-1,153441.08899008733
13663,2068.56,2070.6014285714286,2055.8516,2072.02,-1,153184.4340378956
13673,2072.02,2069.9657142857145,2061.6796000000004,2061.03,-1,153996.9247136982
13684,2061.03,2067.4828571428575,2073.7472,2062.85,1,154132.912255354
13690,2062.85,2051.9871428571428,2062.9656000000004,2065.23,1,154310.74211751932
13695,2065.23,2070.9014285714284,2062.4303999999997,2052.57,-1,155256.67743475168
13702,2052.57,2049.944285714286,2063.3523999999998,1989.55,1,150489.83595702468
13711,1989.55,1995.3271428571427,2031.8464,2003.74,1,151563.1695109591
13718,2003.74,1999.8899999999999,1995.1191999999999,1975.14,-1,153726.47744912145
13723,1975.14,1973.9142857142856,1990.3552,1986.2,1,154587.2847035881
13731,1986.2,1984.3628571428574,1977.1268,1982.83,-1,154849.57407497623
13735,1982.83,1979.3814285714286,1980.7992,1983.59,1,154908.92645329257
13737,1983.59,1984.797142857143,1982.7615999999998,1988.69,-1,154510.64075669608
13741,1988.69,1986.935714285714,1983.7452000000003,1987.6,-1,154595.3279620548
13748,1987.6,1989.3214285714287,1987.9284000000002,1986.81,-1,154656.77408254688
13752,1986.81,1983.78,1986.6432,1978.33,1,153996.67601367267
13756,1978.33,1979.8057142857142,1983.8180000000002,1984.23,1,154455.94235876205
13759,1984.23,1983.7028571428568,1982.6788000000001,1972.37,-1,155379.14555414513
13765,1972.37,1966.3042857142857,1977.4779999999998,1981.92,1,156131.47439713206
13773,1981.92,1976.9699999999998,1971.968,1962.33,-1,157674.7332488717
13778,1962.33,1962.484285714286,1969.8352,1917.38,1,154062.96598264392
13785,1917.38,1927.4585714285715,1952.8424,1948.28,1,156545.8048820085
13805,1948.28,1946.7842857142855,1952.7344,1964.57,1,157854.71898138226
13808,1964.57,1963.9785714285715,1957.9275999999998,1973.15,-1,157165.309345248
13813,1973.15,1971.5485714285714,1963.6096,1984.94,-1,156226.21247112265
13817,1984.94,1981.9914285714287,1971.9888,2018.28,-1,153602.162412286
13836,2018.28,2012.7942857142857,1989.808,1944.31,-1,159231.68455670442
13872,1944.31,1945.5614285714287,1959.6587999999997,1963.31,1,160787.7131769231
13888,1963.31,1962.3600000000001,1969.7839999999999,1952.65,1,159914.69922473727
13891,1952.65,1950.99,1961.4456,1979.53,1,162116.07024113086
13898,1979.53,1970.5842857142857,1960.8652000000002,1956.24,-1,164023.4337445463
13905,1956.24,1955.83,1966.5764000000001,1966.65,1,164896.2734499407
13912,1966.65,1964.2642857142857,1958.7928,1946.36,-1,166597.51433586312
13920,1946.36,1944.1914285714286,1956.614,1943.13,1,166321.04442726204
13935,1943.13,1940.6885714285713,1946.83,1940.99,1,166137.87241351392
13940,1940.99,1941.7014285714286,1943.6304,1920.48,1,164382.3312910964
13945,1920.48,1921.814285714286,1934.7728,1825.57,1,156258.56688696932
13956,1825.57,1832.98,1891.1515999999997,1842.3,1,157690.5611813645
13962,1842.3,1841.2842857142857,1836.8424,1817.66,-1,159799.60717143604
13967,1817.66,1814.2385714285715,1830.1196,1787.71,1,157166.5524556011
13974,1787.71,1778.7814285714285,1804.5972,1851.82,1,162802.78410275225
13979,1851.82,1846.8942857142858,1812.2624000000003,1861.81,-1,161924.51309737025
13994,1861.81,1866.462857142857,1875.5811999999999,1818.44,1,158152.55670384303
14001,1818.44,1822.9457142857143,1844.8032,1750.42,1,152236.7514493417
14022,1750.42,1754.8114285714287,1786.1752,1771.15,1,154039.67180990937
14031,1771.15,1769.44,1755.9988,1727.67,-1,157821.19507462147
14040,1727.67,1733.1357142857141,1749.8424,1782.62,1,162840.83115636764
14046,1782.62,1779.8628571428574,1754.5267999999999,1785.2,-1,162605.150335787
14057,1785.2,1781.1671428571428,1776.1724000000002,1764.39,-1,164500.63161434836
14060,1764.39,1765.6057142857146,1772.9635999999998,1774.47,1,165440.4274455833
14063,1774.47,1777.9971428571428,1774.592,1805.71,-1,162527.8062384623
14068,1805.71,1811.6699999999998,1786.1996,1738.99,-1,168533.1200663916
14104,1738.99,1744.537142857143,1752.2128,1724.01,1,167081.34280568594
14111,1724.01,1722.1842857142856,1738.4460000000001,1738.58,1,168493.38517474345
14121,1738.58,1732.6742857142856,1739.4131999999997,1723.74,1,167055.17592582008
14124,1723.74,1727.5957142857144,1735.2523999999999,1755.0,1,170084.71912806702
14129,1755.0,1759.7442857142855,1742.2763999999997,1760.27,-1,169573.98039883346
14148,1760.27,1759.8428571428572,1763.1472,1755.27,1,169092.31002895033
14152,1755.27,1755.6599999999999,1760.5472,1773.74,1,170871.60037529859
14159,1773.74,1778.6814285714286,1764.5307999999998,1778.73,-1,170390.89334615524
14171,1778.73,1781.8314285714284,1786.3236000000002,1794.1,1,171863.2404875035
14176,1794.1,1797.6414285714286,1787.7356,1774.77,-1,173714.9301584379
14182,1774.77,1770.937142857143,1787.1588000000002,1781.77,1,174400.09190396496
14202,1781.77,1781.0714285714282,1787.376,1796.43,1,175835.01635959736
14207,1796.43,1795.9714285714285,1788.06,1766.66,-1,178748.9113830746
14218,1766.66,1768.98,1780.0379999999998,1786.91,1,180797.78635364462
14243,1786.91,1789.4885714285715,1784.4372,1777.62,-1,181737.73936483456
14247,1777.62,1777.8771428571429,1783.7556000000002,1790.0,1,183003.42787719192
14251,1790.0,1793.0300000000002,1785.2867999999999,1811.01,-1,180855.43792205237
14258,1811.01,1810.9142857142856,1799.5824,1807.16,-1,181239.91588517785
14266,1807.16,1808.321428571429,1811.8304,1794.07,1,179927.12094785244
14270,1794.07,1797.4071428571426,1806.3503999999998,1801.16,1,180638.17641810738
14281,1801.16,1800.492857142857,1804.1664,1788.51,1,179369.50904170048
14286,1788.51,1789.5014285714285,1798.0828,1813.47,1,181872.74522471364
14299,1813.47,1815.3642857142859,1803.7375999999997,1807.54,-1,182467.4643980016
14306,1807.54,1807.6785714285713,1812.3072,1873.9,1,189166.37061166848
14314,1873.9,1871.862857142857,1833.72,1875.23,-1,189032.10983312453
14324,1875.23,1874.3814285714286,1876.6408000000001,1914.96,1,193037.08294238048
14331,1914.96,1908.3400000000001,1891.066,1901.92,-1,194351.57701096084
14342,1901.92,1903.7214285714285,1905.8344,1892.13,1,193351.16587961078
14348,1892.13,1895.027142857143,1900.4716,1900.47,1,194203.40580151675
14352,1900.47,1902.4314285714283,1898.9560000000001,1887.65,-1,195513.44366708444
14356,1887.65,1885.1557142857143,1895.3455999999999,1911.45,1,197978.52986382463
14362,1911.45,1911.09,1891.5992,1920.41,-1,197050.49741328714
14380,1920.41,1921.8685714285712,1924.9319999999998,1917.09,1,196709.83700670098
14384,1917.09,1919.3957142857143,1923.0151999999998,1943.54,1,199423.83331820814
14387,1943.54,1942.8600000000001,1928.6344,1976.43,-1,196049.0379047688
14391,1976.43,1980.0557142857144,1949.7563999999998,1993.56,-1,194349.85300102385
14401,1993.56,1998.0128571428572,1996.5984000000003,1993.14,-1,194390.79831406203
14404,1993.14,1990.4185714285716,1996.0964,1986.22,1,193715.89122056466
14407,1986.22,1985.5685714285714,1991.5064000000002,1996.07,1,194676.5609996035
14413,1996.07,1997.1842857142858,1990.9744,1992.5,-1,195024.74283830082
14416,1992.5,1992.2328571428573,1993.4524,1986.61,1,194448.23305896952
14421,1986.61,1985.357142857143,1990.7572,1965.24,1,192356.54986978284
14427,1965.24,1967.3071428571427,1978.1716000000001,1965.85,1,192416.25631552003
14431,1965.85,1970.0642857142855,1971.102,1972.86,1,193102.3910444016
14434,1972.86,1973.55,1970.4135999999999,1965.23,-1,193849.21101321274
14439,1965.23,1964.5457142857142,1969.9228,1982.02,1,195505.36741877944
14446,1982.02,1979.9214285714284,1972.1132,1967.35,-1,196952.4081852871
14452,1967.35,1964.6499999999999,1974.1803999999997,1934.13,1,193626.73710494288
14456,1934.13,1944.09,1963.0911999999998,1960.3,1,196246.62910291422
14460,1960.3,1958.9528571428568,1955.8576,1963.62,-1,195914.26221589607
14465,1963.62,1980.91,1962.5872,1955.2,-1,196754.34231686156
14492,1955.2,1954.0842857142857,1950.198,1944.3,-1,197851.22362376304
14498,1944.3,1941.5271428571427,1948.754,1935.22,1,196927.24630004563
14507,1935.22,1936.0485714285714,1943.968,1934.79,1,196883.48966467133
14517,1934.79,1934.2257142857143,1930.7872,1934.3,-1,196933.35187707457
14522,1934.3,1936.1100000000001,1933.0412,1941.68,-1,196181.98542055135
14524,1941.68,1937.3585714285712,1934.2788,1934.54,-1,196903.39130406603
14529,1934.54,1931.4014285714286,1935.1347999999998,1940.83,1,197543.60672029032
14536,1940.83,1941.9285714285713,1936.8428,1932.08,-1,198434.2084519219
14543,1932.08,1931.6885714285713,1936.9544,1963.67,1,201678.65829095355
14550,1963.67,1959.5557142857142,1946.5051999999998,1906.95,-1,207504.08389620436
14556,1906.95,1909.967142857143,1941.0896,1817.79,1,197802.17030634327
14574,1817.79,1817.6242857142856,1836.6368000000002,1791.37,1,194927.28743236244
14579,1791.37,1790.032857142857,1812.6268000000002,1835.57,1,199736.89466286782
14590,1835.57,1835.0514285714285,1815.2875999999999,1811.56,-1,202349.53424667855
14609,1811.56,1812.447142857143,1823.4428,1821.54,1,203464.29078346555
14616,1821.54,1818.8557142857142,1813.7704,1827.63,-1,202784.04355811153
14622,1827.63,1826.0399999999997,1820.576,1825.32,-1,203040.34879528714
14636,1825.32,1825.6842857142856,1822.4847999999997,1837.07,-1,201733.33188956944
14640,1837.07,1836.2442857142855,1827.7452000000003,1791.15,-1,206775.92395213048
14646,1791.15,1801.562857142857,1823.9752,1803.78,1,208233.9704136303
14669,1803.78,1805.8942857142858,1816.82,1829.12,1,211159.2987853172
14702,1829.12,1829.8557142857142,1833.8383999999999,1819.68,1,210069.51584022155
14709,1819.68,1819.8057142857142,1824.7988,1823.58,1,210519.74396372505
14712,1823.58,1825.2314285714285,1823.3064000000002,1813.26,-1,211711.11684438048
14718,1813.26,1813.6957142857143,1819.746,1794.57,1,209528.9252260679
14727,1794.57,1795.86,1807.7816,1762.01,1,205727.311577472
14732,1762.01,1763.8328571428572,1786.2892,1778.71,1,207677.15641566462
14738,1778.71,1769.7100000000003,1764.4788,1756.28,-1,210296.0198719916
14741,1756.28,1753.92,1761.9576000000002,1763.16,1,211119.82736095652
14746,1763.16,1762.947142857143,1759.8036,1765.16,-1,210880.34843974578
14749,1765.16,1762.8228571428572,1760.7168,1761.42,-1,211327.15921223362
14751,1761.42,1765.8842857142859,1762.8164,1760.74,-1,211408.74251903399
14755,1760.74,1757.1671428571428,1761.85,1761.6,1,211512.00110267857
14771,1761.6,1758.7385714285715,1753.7251999999999,1786.51,-1,208521.10422060106
14777,1786.51,1787.5171428571427,1770.0148000000002,1774.15,-1,209963.7610476922
14783,1774.15,1774.8028571428572,1781.858,1761.97,1,208522.30535930008
14790,1761.97,1764.3628571428574,1772.3888,1749.56,1,207053.6300643127
14795,1749.56,1752.4814285714288,1760.9991999999997,1768.7,1,209318.77471750032
14803,1768.7,1766.7057142857143,1759.2172,1769.43,-1,209232.3820530893
14814,1769.43,1766.6585714285716,1769.4484,1775.47,1,209946.60278383346
14820,1775.47,1775.1571428571428,1770.3244,1774.15,-1,210102.69075810205
14828,1774.15,1772.8185714285714,1774.0567999999998,1761.99,1,208662.6497696746
14835,1761.99,1762.7214285714288,1768.386,1765.54,1,209083.05647271057
14840,1765.54,1765.2100000000003,1764.0163999999997,1777.44,-1,207673.80583436464
14843,1777.44,1776.4157142857143,1767.246,1772.37,-1,208266.17812011283
14854,1772.37,1770.9014285714286,1774.8424,1779.4,1,209092.25350628188
14858,1779.4,1778.887142857143,1774.6908,1774.86,-1,209625.7360458562
14864,1774.86,1772.7471428571428,1776.9447999999998,1803.55,1,213014.26379855536
14874,1803.55,1806.5585714285714,1786.9659999999997,1801.0,-1,213315.44001916822
14879,1801.0,1798.2442857142858,1799.296,1806.07,1,213915.9448947358
14882,1806.07,1806.49,1801.3791999999999,1788.98,-1,215940.13194078108
14887,1788.98,1790.1285714285714,1799.1656,1795.12,1,216681.26510611348
14893,1795.12,1794.1171428571429,1791.5364000000002,1789.29,-1,217384.9794959975
14898,1789.29,1789.1457142857141,1792.234,1795.9,1,218188.0436803771
14904,1795.9,1797.1285714285714,1792.9212,1790.81,-1,218806.43955004308
14909,1790.81,1791.9271428571428,1794.8564000000001,1793.65,1,219153.43911354907
14913,1793.65,1790.3557142857142,1793.1075999999998,1780.0,1,217485.64191571227
14918,1780.0,1782.822857142857,1789.5708,1788.67,1,218544.96804796465
14928,1788.67,1787.1499999999999,1783.704,1790.91,-1,218271.27825139655
14930,1790.91,1788.5214285714287,1784.9904000000001,1792.88,-1,218031.1799671973
14932,1792.88,1790.2342857142855,1786.5423999999998,1792.01,-1,218136.98020289154
14937,1792.01,1786.474285714286,1788.984,1794.12,1,218393.82532553488
14939,1794.12,1794.1157142857141,1790.3564,1805.36,-1,217025.6077053874
14945,1805.36,1811.6571428571428,1800.9279999999999,1826.86,-1,214441.05361885295
14952,1826.86,1822.9928571428572,1811.2031999999997,1816.49,-1,215658.308211995
14958,1816.49,1816.3785714285714,1820.1960000000001,1820.0,1,216075.02433034638
14962,1820.0,1824.0942857142857,1819.5812000000003,1809.12,-1,217366.72557469484
14966,1809.12,1806.94,1816.0284,1807.74,1,217200.91784425513
14976,1807.74,1806.0314285714285,1811.8224,1854.33,1,222798.73100453473
14982,1854.33,1846.185714285714,1824.282,1871.25,-1,220765.78404870877
15001,1871.25,1870.7757142857142,1877.3688,1888.15,1,222759.6072954279
15006,1888.15,1891.7614285714285,1879.9364,1910.17,-1,220161.73818934773
15028,1910.17,1913.1971428571428,1910.4907999999998,1909.76,-1,220208.99383290703
15032,1909.76,1904.6671428571428,1909.3928,1880.15,1,216794.74895009852
15038,1880.15,1878.8985714285716,1897.1356,1860.31,1,214507.0549793143
15056,1860.31,1862.357142857143,1859.7516,1858.16,-1,214754.9653642531
15058,1858.16,1858.5857142857144,1859.5972,1873.28,1,216502.4440939144
15064,1873.28,1872.4,1864.5839999999998,1857.12,-1,218370.119773235
