,portfolio,position,tradeprice,alltradeqty,askprice,cash,pnl,roi(%),tot_roi(%),portfolio_price,basic_return(%),pos_value
2022/10/16 3:00,BTC,0,19090.84,7.105313808,19090.84,135623.9823,-38.34266069,-0.028263308,1256.239823,19108.38,-58.74821411,135623.9823
2022/10/16 3:15,BTC,0,19090.84,7.105313808,19090.84,135623.9823,0,0,1256.239823,19096.73,-58.7733645,135623.9823
2022/10/16 3:30,BTC,0,19090.84,7.105313808,19090.84,135623.9823,0,0,1256.239823,19090.08,-58.78772074,135623.9823
2022/10/16 3:45,BTC,0,19090.84,7.105313808,19090.84,135623.9823,0,0,1256.239823,19108.76,-58.74739375,135623.9823
2022/10/16 4:00,BTC,0,19090.84,7.105313808,19090.84,135623.9823,0,0,1256.239823,19090.19,-58.78748326,135623.9823
2022/10/16 4:15,BTC,0,19090.84,7.105313808,19090.84,135623.9823,0,0,1256.239823,19094.8,-58.77753105,135623.9823
2022/10/16 4:30,BTC,0,19090.84,7.105313808,19090.84,135623.9823,0,0,1256.239823,19084.34,-58.80011243,135623.9823
2022/10/16 4:45,BTC,0,19090.84,7.105313808,19090.84,135623.9823,0,0,1256.239823,19088.8,-58.79048404,135623.9823
2022/10/16 5:00,BTC,0,19090.84,7.105313808,19090.84,135623.9823,0,0,1256.239823,19091.72,-58.78418025,135623.9823
2022/10/16 5:15,BTC,0,19090.84,7.105313808,19090.84,135623.9823,0,0,1256.239823,19075.8,-58.81854886,135623.9823
2022/10/16 5:30,BTC,0,19090.84,7.105313808,19090.84,135623.9823,0,0,1256.239823,19064.38,-58.84320272,135623.9823
2022/10/16 5:45,BTC,0,19057.92,0,19057.92,135623.9823,0,0,1256.239823,19057.92,-58.85714878,135623.9823
2022/10/16 6:00,BTC,0,19057.92,0,19057.92,135623.9823,0,0,1256.239823,19088.18,-58.79182252,135623.9823
2022/10/16 6:15,BTC,0,19057.92,0,19057.92,135623.9823,0,0,1256.239823,19082.31,-58.80449486,135623.9823
2022/10/16 6:30,BTC,0,19057.92,0,19057.92,135623.9823,0,0,1256.239823,19023.34,-58.9318012,135623.9823
2022/10/16 6:45,BTC,0,19057.92,0,19057.92,135623.9823,0,0,1256.239823,19036.66,-58.90304555,135623.9823
2022/10/16 7:00,BTC,0,19117.01,0,19117.01,135623.9823,0,0,1256.239823,19117.01,-58.72958338,135623.9823
2022/10/16 7:15,BTC,0,19117.01,0,19117.01,135623.9823,0,0,1256.239823,19061.44,-58.84954969,135623.9823
2022/10/16 7:30,BTC,0,19117.01,0,19117.01,135623.9823,0,0,1256.239823,19106.72,-58.75179777,135623.9823
2022/10/16 7:45,BTC,0,19117.01,0,19117.01,135623.9823,0,0,1256.239823,19107.06,-58.75106376,135623.9823
2022/10/16 8:00,BTC,0,19117.01,0,19117.01,135623.9823,0,0,1256.239823,19106.38,-58.75253177,135623.9823
2022/10/16 8:15,BTC,0,19117.01,0,19117.01,135623.9823,0,0,1256.239823,19135.38,-58.68992564,135623.9823
2022/10/16 8:30,BTC,0,19117.01,0,19117.01,135623.9823,0,0,1256.239823,19125.81,-58.71058566,135623.9823
2022/10/16 8:45,BTC,0,19117.01,0,19117.01,135623.9823,0,0,1256.239823,19111.17,-58.74219096,135623.9823
2022/10/16 9:00,BTC,0,19117.01,0,19117.01,135623.9823,0,0,1256.239823,19159.61,-58.63761713,135623.9823
2022/10/16 9:15,BTC,0,19117.01,0,19117.01,135623.9823,0,0,1256.239823,19139.98,-58.67999501,135623.9823
2022/10/16 9:30,BTC,0,19117.01,0,19117.01,135623.9823,0,0,1256.239823,19157.01,-58.6432301,135623.9823
2022/10/16 9:45,BTC,0,19117.01,0,19117.01,135623.9823,0,0,1256.239823,19144.75,-58.66969738,135623.9823
2022/10/16 10:00,BTC,0,19117.01,0,19117.01,135623.9823,0,0,1256.239823,19137.79,-58.68472285,135623.9823
2022/10/16 10:15,BTC,-1,19123.84,7.090461827,19123.84,0,0,0,1256.239823,19123.84,-58.71483856,135623.9823
2022/10/16 10:30,BTC,-1,19123.84,7.090461827,19123.84,0,0,0,1256.239823,19120.18,-58.72273989,135623.9823
2022/10/16 10:45,BTC,-1,19123.84,7.090461827,19123.84,0,0,0,1256.239823,19106.74,-58.75175459,135623.9823
2022/10/16 11:00,BTC,0,19110.32,7.090461827,19110.32,135638.5202,41.66264612,0.030725377,1256.385202,19127.24,-58.70749853,135638.5202
2022/10/16 11:15,BTC,0,19110.32,7.090461827,19110.32,135638.5202,0,0,1256.385202,19128.57,-58.70462728,135638.5202
2022/10/16 11:30,BTC,1,19120.59,7.092427192,19120.59,0,0,0,1256.385202,19130.4,-58.70067662,135638.5202
2022/10/16 11:45,BTC,0,19134.64,7.092427192,19134.64,135683.8988,72.50639384,0.0534663,1256.838988,19123.94,-58.71462268,135683.8988
2022/10/16 12:00,BTC,0,19134.64,7.092427192,19134.64,135683.8988,0,0,1256.838988,19145.18,-58.66876908,135683.8988
2022/10/16 12:15,BTC,0,19134.64,7.092427192,19134.64,135683.8988,0,0,1256.838988,19129.57,-58.70246845,135683.8988
2022/10/16 12:30,BTC,0,19134.64,7.092427192,19134.64,135683.8988,0,0,1256.838988,19145.34,-58.66842367,135683.8988
2022/10/16 12:45,BTC,0,19134.64,7.092427192,19134.64,135683.8988,0,0,1256.838988,19133.43,-58.69413536,135683.8988
2022/10/16 13:00,BTC,0,19134.64,7.092427192,19134.64,135683.8988,0,0,1256.838988,19142.25,-58.67509446,135683.8988
2022/10/16 13:15,BTC,0,19134.64,7.092427192,19134.64,135683.8988,0,0,1256.838988,19140.22,-58.67947689,135683.8988
2022/10/16 13:30,BTC,0,19134.64,7.092427192,19134.64,135683.8988,0,0,1256.838988,19148.64,-58.66129952,135683.8988
2022/10/16 13:45,BTC,0,19134.64,7.092427192,19134.64,135683.8988,0,0,1256.838988,19127.73,-58.7064407,135683.8988
2022/10/16 14:00,BTC,0,19134.64,7.092427192,19134.64,135683.8988,0,0,1256.838988,19130.6,-58.70024485,135683.8988
2022/10/16 14:15,BTC,0,19134.64,7.092427192,19134.64,135683.8988,0,0,1256.838988,19124.41,-58.71360803,135683.8988
2022/10/16 14:30,BTC,0,19134.64,7.092427192,19134.64,135683.8988,0,0,1256.838988,19130.8,-58.69981309,135683.8988
2022/10/16 14:45,BTC,0,19134.64,7.092427192,19134.64,135683.8988,0,0,1256.838988,19120.92,-58.72114235,135683.8988
2022/10/16 15:00,BTC,0,19134.64,7.092427192,19134.64,135683.8988,0,0,1256.838988,19133.37,-58.69426489,135683.8988
2022/10/16 15:15,BTC,0,19145.32,0,19145.32,135683.8988,0,0,1256.838988,19145.32,-58.66846684,135683.8988
2022/10/16 15:30,BTC,0,19145.32,0,19145.32,135683.8988,0,0,1256.838988,19138.64,-58.68288784,135683.8988
2022/10/16 15:45,BTC,0,19145.32,0,19145.32,135683.8988,0,0,1256.838988,19155.53,-58.64642517,135683.8988
2022/10/16 16:00,BTC,0,19145.32,0,19145.32,135683.8988,0,0,1256.838988,19164.88,-58.62624009,135683.8988
2022/10/16 16:15,BTC,0,19145.32,0,19145.32,135683.8988,0,0,1256.838988,19165.41,-58.62509591,135683.8988
2022/10/16 16:30,BTC,0,19145.32,0,19145.32,135683.8988,0,0,1256.838988,19159.32,-58.63824319,135683.8988
2022/10/16 16:45,BTC,0,19145.32,0,19145.32,135683.8988,0,0,1256.838988,19153.27,-58.65130413,135683.8988
2022/10/16 17:00,BTC,-1,19142.43,7.086705401,19142.43,0,0,0,1256.838988,19142.43,-58.67470587,135683.8988
2022/10/16 17:15,BTC,-1,19142.43,7.086705401,19142.43,0,0,0,1256.838988,19142.21,-58.67518081,135683.8988
2022/10/16 17:30,BTC,0,19137.97,7.086705401,19137.97,135634.1187,-22.64335606,-0.016691653,1256.341187,19144.39,-58.67047456,135634.1187
2022/10/16 17:45,BTC,0,19143.49,0,19143.49,135634.1187,0,0,1256.341187,19148.34,-58.66194717,135634.1187
2022/10/16 18:00,BTC,0,19143.49,0,19143.49,135634.1187,0,0,1256.341187,19110.07,-58.74456568,135634.1187
2022/10/16 18:15,BTC,0,19143.49,0,19143.49,135634.1187,0,0,1256.341187,19136.57,-58.68735663,135634.1187
2022/10/16 18:30,BTC,0,19143.49,0,19143.49,135634.1187,0,0,1256.341187,19123.05,-58.71654404,135634.1187
2022/10/16 18:45,BTC,0,19143.49,0,19143.49,135634.1187,0,0,1256.341187,19133.43,-58.69413536,135634.1187
2022/10/16 19:00,BTC,0,19143.49,0,19143.49,135634.1187,0,0,1256.341187,19133.4,-58.69420012,135634.1187
2022/10/16 19:15,BTC,0,19143.49,0,19143.49,135634.1187,0,0,1256.341187,19153.57,-58.65065648,135634.1187
2022/10/16 19:30,BTC,0,19143.49,0,19143.49,135634.1187,0,0,1256.341187,19147.21,-58.66438665,135634.1187
2022/10/16 19:45,BTC,0,19143.49,0,19143.49,135634.1187,0,0,1256.341187,19130.75,-58.69992103,135634.1187
2022/10/16 20:00,BTC,0,19124.3,0,19124.3,135634.1187,0,0,1256.341187,19124.3,-58.7138455,135634.1187
2022/10/16 20:15,BTC,0,19124.3,0,19124.3,135634.1187,0,0,1256.341187,19139.01,-58.68208908,135634.1187
2022/10/16 20:30,BTC,0,19124.3,0,19124.3,135634.1187,0,0,1256.341187,19134.6,-58.69160953,135634.1187
2022/10/16 20:45,BTC,0,19124.3,0,19124.3,135634.1187,0,0,1256.341187,19131.46,-58.69838826,135634.1187
2022/10/16 21:00,BTC,0,19124.3,0,19124.3,135634.1187,0,0,1256.341187,19134.38,-58.69208447,135634.1187
2022/10/16 21:15,BTC,0,19141.95,0,19141.95,135634.1187,0,0,1256.341187,19141.95,-58.67574211,135634.1187
2022/10/16 21:30,BTC,0,19141.95,0,19141.95,135634.1187,0,0,1256.341187,19125.02,-58.71229114,135634.1187
2022/10/16 21:45,BTC,0,19141.95,0,19141.95,135634.1187,0,0,1256.341187,19121.49,-58.71991182,135634.1187
2022/10/16 22:00,BTC,-1,19118.91,7.092820243,19118.91,0,0,0,1256.341187,19118.91,-58.7254816,135634.1187
2022/10/16 22:15,BTC,0,19108.83,7.092820243,19108.83,135624.2733,17.28142955,0.01274376,1256.242733,19132.89,-58.69530113,135624.2733
2022/10/16 22:30,BTC,0,19124.17,0,19124.17,135624.2733,0,0,1256.242733,19152.84,-58.65223243,135624.2733
2022/10/16 22:45,BTC,0,19124.17,0,19124.17,135624.2733,0,0,1256.242733,19156.38,-58.64459016,135624.2733
2022/10/16 23:00,BTC,0,19124.17,0,19124.17,135624.2733,0,0,1256.242733,19149.17,-58.66015534,135624.2733
2022/10/16 23:15,BTC,0,19124.17,0,19124.17,135624.2733,0,0,1256.242733,19154.92,-58.64774206,135624.2733
2022/10/16 23:30,BTC,0,19124.17,0,19124.17,135624.2733,0,0,1256.242733,19155,-58.64756935,135624.2733
2022/10/16 23:45,BTC,0,19124.17,0,19124.17,135624.2733,0,0,1256.242733,19149.37,-58.65972357,135624.2733
2022/10/17 0:00,BTC,0,19124.17,0,19124.17,135624.2733,0,0,1256.242733,19140.17,-58.67958483,135624.2733
2022/10/17 0:15,BTC,0,19131.09,0,19131.09,135624.2733,0,0,1256.242733,19131.09,-58.69918703,135624.2733
2022/10/17 0:30,BTC,0,19131.09,0,19131.09,135624.2733,0,0,1256.242733,19154.36,-58.648951,135624.2733
2022/10/17 0:45,BTC,0,19131.09,0,19131.09,135624.2733,0,0,1256.242733,19140.84,-58.67813841,135624.2733
2022/10/17 1:00,BTC,0,19131.09,0,19131.09,135624.2733,0,0,1256.242733,19153.69,-58.65039742,135624.2733
2022/10/17 1:15,BTC,0,19131.09,0,19131.09,135624.2733,0,0,1256.242733,19141.11,-58.67755553,135624.2733
2022/10/17 1:30,BTC,0,19131.09,0,19131.09,135624.2733,0,0,1256.242733,19130.69,-58.70005056,135624.2733
2022/10/17 1:45,BTC,-1,19129.95,7.088212382,19129.95,0,0,0,1256.242733,19129.95,-58.7016481,135624.2733
2022/10/17 2:00,BTC,-1,19129.95,7.088212382,19129.95,0,0,0,1256.242733,19126.54,-58.70900971,135624.2733
2022/10/17 2:15,BTC,0,19124.81,7.088212382,19124.81,135606.4697,9.321268634,0.006874236,1256.064697,19136.42,-58.68768045,135606.4697
2022/10/17 2:30,BTC,0,19124.81,7.088212382,19124.81,135606.4697,0,0,1256.064697,19134.78,-58.69122094,135606.4697
2022/10/17 2:45,BTC,0,19124.81,7.088212382,19124.81,135606.4697,0,0,1256.064697,19147.5,-58.66376059,135606.4697
2022/10/17 3:00,BTC,0,19164.44,0,19164.44,135606.4697,0,0,1256.064697,19278.83,-58.38024116,135606.4697
2022/10/17 3:15,BTC,0,19164.44,0,19164.44,135606.4697,0,0,1256.064697,19316.57,-58.29876683,135606.4697
2022/10/17 3:30,BTC,0,19398.99,0,19398.99,135606.4697,0,0,1256.064697,19398.99,-58.12083588,135606.4697
2022/10/17 3:45,BTC,0,19398.99,0,19398.99,135606.4697,0,0,1256.064697,19291.71,-58.3524354,135606.4697
2022/10/17 4:00,BTC,0,19398.99,0,19398.99,135606.4697,0,0,1256.064697,19282.73,-58.37182171,135606.4697
2022/10/17 4:15,BTC,0,19398.99,0,19398.99,135606.4697,0,0,1256.064697,19308.78,-58.31558413,135606.4697
2022/10/17 4:30,BTC,0,19398.99,0,19398.99,135606.4697,0,0,1256.064697,19327.16,-58.2759048,135606.4697
2022/10/17 4:45,BTC,0,19398.99,0,19398.99,135606.4697,0,0,1256.064697,19331.43,-58.26668659,135606.4697
2022/10/17 5:00,BTC,0,19398.99,0,19398.99,135606.4697,0,0,1256.064697,19306.53,-58.32044151,135606.4697
2022/10/17 5:15,BTC,0,19398.99,0,19398.99,135606.4697,0,0,1256.064697,19227.4,-58.4912699,135606.4697
2022/10/17 5:30,BTC,0,19204.07,0,19204.07,135606.4697,0,0,1256.064697,19204.07,-58.54163545,135606.4697
2022/10/17 5:45,BTC,0,19204.07,0,19204.07,135606.4697,0,0,1256.064697,19283.55,-58.37005147,135606.4697
2022/10/17 6:00,BTC,0,19204.07,0,19204.07,135606.4697,0,0,1256.064697,19295.5,-58.34425343,135606.4697
2022/10/17 6:15,BTC,0,19330.55,0,19330.55,135606.4697,0,0,1256.064697,19330.55,-58.26858636,135606.4697
2022/10/17 6:30,BTC,0,19330.55,0,19330.55,135606.4697,0,0,1256.064697,19294.23,-58.34699514,135606.4697
2022/10/17 6:45,BTC,0,19330.55,0,19330.55,135606.4697,0,0,1256.064697,19271.33,-58.3964324,135606.4697
2022/10/17 7:00,BTC,-1,19242.24,7.045923366,19242.24,0,0,0,1256.064697,19242.24,-58.45923283,135606.4697
2022/10/17 7:15,BTC,0,19239.59,7.045923366,19239.59,135543.7959,-35.55257377,-0.026222706,1255.437959,19265.04,-58.41001145,135543.7959
2022/10/17 7:30,BTC,1,19250.03,7.03981693,19250.03,0,0,0,1255.437959,19291.6,-58.35267287,135543.7959
2022/10/17 7:45,BTC,0,19281.6,7.03981693,19281.6,135684.6385,167.9514468,0.123934145,1256.846385,19248.05,-58.44669001,135684.6385
2022/10/17 8:00,BTC,0,19215.76,0,19215.76,135684.6385,0,0,1256.846385,19215.76,-58.51639871,135684.6385
2022/10/17 8:15,BTC,0,19215.76,0,19215.76,135684.6385,0,0,1256.846385,19236.75,-58.47108482,135684.6385
2022/10/17 8:30,BTC,0,19215.76,0,19215.76,135684.6385,0,0,1256.846385,19200.28,-58.54981743,135684.6385
2022/10/17 8:45,BTC,0,19215.76,0,19215.76,135684.6385,0,0,1256.846385,19195.28,-58.56061159,135684.6385
2022/10/17 9:00,BTC,0,19215.76,0,19215.76,135684.6385,0,0,1256.846385,19232.48,-58.48030303,135684.6385
2022/10/17 9:15,BTC,0,19215.76,0,19215.76,135684.6385,0,0,1256.846385,19226.23,-58.49379573,135684.6385
2022/10/17 9:30,BTC,0,19215.76,0,19215.76,135684.6385,0,0,1256.846385,19179.71,-58.59422461,135684.6385
2022/10/17 9:45,BTC,0,19215.76,0,19215.76,135684.6385,0,0,1256.846385,19199.4,-58.5517172,135684.6385
2022/10/17 10:00,BTC,0,19215.76,0,19215.76,135684.6385,0,0,1256.846385,19195.31,-58.56054682,135684.6385
2022/10/17 10:15,BTC,0,19215.76,0,19215.76,135684.6385,0,0,1256.846385,19203.41,-58.54306028,135684.6385
2022/10/17 10:30,BTC,0,19215.76,0,19215.76,135684.6385,0,0,1256.846385,19185.02,-58.58276121,135684.6385
2022/10/17 10:45,BTC,0,19215.76,0,19215.76,135684.6385,0,0,1256.846385,19164.68,-58.62667185,135684.6385
2022/10/17 11:00,BTC,0,19215.76,0,19215.76,135684.6385,0,0,1256.846385,19177.67,-58.59862862,135684.6385
2022/10/17 11:15,BTC,0,19196.03,0,19196.03,135684.6385,0,0,1256.846385,19196.03,-58.55899246,135684.6385
2022/10/17 11:30,BTC,0,19196.03,0,19196.03,135684.6385,0,0,1256.846385,19164.92,-58.62615373,135684.6385
2022/10/17 11:45,BTC,0,19196.03,0,19196.03,135684.6385,0,0,1256.846385,19183.26,-58.58656075,135684.6385
2022/10/17 12:00,BTC,0,19196.03,0,19196.03,135684.6385,0,0,1256.846385,19195.82,-58.55944582,135684.6385
2022/10/17 12:15,BTC,0,19220.82,0,19220.82,135684.6385,0,0,1256.846385,19220.82,-58.50547501,135684.6385
2022/10/17 12:30,BTC,0,19220.82,0,19220.82,135684.6385,0,0,1256.846385,19240.6,-58.46277331,135684.6385
2022/10/17 12:45,BTC,0,19220.82,0,19220.82,135684.6385,0,0,1256.846385,19236.13,-58.47242329,135684.6385
2022/10/17 13:00,BTC,0,19220.82,0,19220.82,135684.6385,0,0,1256.846385,19244.52,-58.45431069,135684.6385
2022/10/17 13:15,BTC,0,19220.82,0,19220.82,135684.6385,0,0,1256.846385,19243.04,-58.45750576,135684.6385
2022/10/17 13:30,BTC,0,19220.82,0,19220.82,135684.6385,0,0,1256.846385,19293.02,-58.34960733,135684.6385
2022/10/17 13:45,BTC,0,19220.82,0,19220.82,135684.6385,0,0,1256.846385,19277.59,-58.38291811,135684.6385
2022/10/17 14:00,BTC,0,19220.82,0,19220.82,135684.6385,0,0,1256.846385,19253.41,-58.43511867,135684.6385
2022/10/17 14:15,BTC,0,19240.11,0,19240.11,135684.6385,0,0,1256.846385,19240.11,-58.46383114,135684.6385
2022/10/17 14:30,BTC,0,19240.11,0,19240.11,135684.6385,0,0,1256.846385,19284.01,-58.36905841,135684.6385
2022/10/17 14:45,BTC,0,19240.11,0,19240.11,135684.6385,0,0,1256.846385,19239.76,-58.46458673,135684.6385
2022/10/17 15:00,BTC,0,19240.11,0,19240.11,135684.6385,0,0,1256.846385,19252.39,-58.43732068,135684.6385
2022/10/17 15:15,BTC,1,19286.14,7.033937409,19286.14,0,0,0,1256.846385,19286.14,-58.3644601,135684.6385
2022/10/17 15:30,BTC,1,19286.14,7.033937409,19286.14,0,0,0,1256.846385,19292.19,-58.35139916,135684.6385
2022/10/17 15:45,BTC,0,19292.8,7.033937409,19292.8,135650.0659,-7.435715914,-0.005481242,1256.500659,19279.09,-58.37967986,135650.0659
2022/10/17 16:00,BTC,-1,19251.7,7.044725187,19251.7,0,0,0,1256.500659,19251.7,-58.43881028,135650.0659
2022/10/17 16:15,BTC,0,19251.37,7.044725187,19251.37,135598.1365,-24.79936291,-0.018285523,1255.981365,19252.33,-58.43745021,135598.1365
2022/10/17 16:30,BTC,0,19253.53,0,19253.53,135598.1365,0,0,1255.981365,19263.22,-58.41394053,135598.1365
2022/10/17 16:45,BTC,0,19286.2,0,19286.2,135598.1365,0,0,1255.981365,19286.2,-58.36433057,135598.1365
2022/10/17 17:00,BTC,1,19329.09,7.013833393,19329.09,0,0,0,1255.981365,19329.09,-58.27173825,135598.1365
2022/10/17 17:15,BTC,1,19329.09,7.013833393,19329.09,0,0,0,1255.981365,19340.3,-58.24753774,135598.1365
2022/10/17 17:30,BTC,1,19329.09,7.013833393,19329.09,0,0,0,1255.981365,19369.83,-58.18378743,135598.1365
2022/10/17 17:45,BTC,0,19373.71,7.013833393,19373.71,135829.6206,258.6036563,0.190751432,1258.296206,19354.72,-58.21640738,135829.6206
2022/10/17 18:00,BTC,0,19373.71,7.013833393,19373.71,135829.6206,0,0,1258.296206,19409.75,-58.09760685,135829.6206
2022/10/17 18:15,BTC,0,19373.71,7.013833393,19373.71,135829.6206,0,0,1258.296206,19376.9,-58.16852449,135829.6206
2022/10/17 18:30,BTC,0,19373.71,7.013833393,19373.71,135829.6206,0,0,1258.296206,19377.39,-58.16746666,135829.6206
2022/10/17 18:45,BTC,1,19502.41,6.963367842,19502.41,0,0,0,1258.296206,19502.41,-57.89756946,135829.6206
2022/10/17 19:00,BTC,0,19508.48,6.963367842,19508.48,135790.3844,-12.07024611,-0.008888091,1257.903844,19458.35,-57.9926876,135790.3844
2022/10/17 19:15,BTC,-1,19446.59,6.981338441,19446.59,0,0,0,1257.903844,19446.59,-58.01807547,135790.3844
2022/10/17 19:30,BTC,-1,19446.59,6.981338441,19446.59,0,0,0,1257.903844,19444.8,-58.02193978,135790.3844
2022/10/17 19:45,BTC,-1,19446.59,6.981338441,19446.59,0,0,0,1257.903844,19432.43,-58.04864453,135790.3844
2022/10/17 20:00,BTC,0,19463.88,6.981338441,19463.88,135588.1654,-175.0609151,-0.128945753,1255.881654,19504.88,-57.89223714,135588.1654
2022/10/17 20:15,BTC,0,19463.88,6.981338441,19463.88,135588.1654,0,0,1255.881654,19533.93,-57.82952307,135588.1654
2022/10/17 20:30,BTC,0,19463.88,6.981338441,19463.88,135588.1654,0,0,1255.881654,19552.3,-57.78986532,135588.1654
2022/10/17 20:45,BTC,0,19538.31,0,19538.31,135588.1654,0,0,1255.881654,19594.24,-57.6993239,135588.1654
2022/10/17 21:00,BTC,0,19538.31,0,19538.31,135588.1654,0,0,1255.881654,19577.78,-57.73485827,135588.1654
2022/10/17 21:15,BTC,0,19538.31,0,19538.31,135588.1654,0,0,1255.881654,19628.74,-57.62484419,135588.1654
2022/10/17 21:30,BTC,0,19538.31,0,19538.31,135588.1654,0,0,1255.881654,19593.65,-57.70059761,135588.1654
2022/10/17 21:45,BTC,0,19538.31,0,19538.31,135588.1654,0,0,1255.881654,19556.49,-57.78081981,135588.1654
2022/10/17 22:00,BTC,0,19553.86,0,19553.86,135588.1654,0,0,1255.881654,19553.86,-57.78649754,135588.1654
2022/10/17 22:15,BTC,-1,19506.24,6.949624723,19506.24,0,0,0,1255.881654,19506.24,-57.88930113,135588.1654
2022/10/17 22:30,BTC,-1,19506.24,6.949624723,19506.24,0,0,0,1255.881654,19494.47,-57.91471058,135588.1654
2022/10/17 22:45,BTC,-1,19506.24,6.949624723,19506.24,0,0,0,1255.881654,19467.43,-57.97308541,135588.1654
2022/10/17 23:00,BTC,0,19520,6.949624723,19520,135411.1583,-149.889506,-0.110569746,1254.111583,19536.13,-57.82477364,135411.1583
2022/10/17 23:15,BTC,0,19520,6.949624723,19520,135411.1583,0,0,1254.111583,19565.2,-57.76201638,135411.1583
2022/10/17 23:30,BTC,0,19520,6.949624723,19520,135411.1583,0,0,1254.111583,19556.74,-57.7802801,135411.1583
2022/10/17 23:45,BTC,0,19520,6.949624723,19520,135411.1583,0,0,1254.111583,19516.39,-57.86738898,135411.1583
2022/10/18 0:00,BTC,0,19520,6.949624723,19520,135411.1583,0,0,1254.111583,19558.47,-57.77654532,135411.1583
2022/10/18 0:15,BTC,0,19520,6.949624723,19520,135411.1583,0,0,1254.111583,19505.12,-57.89171902,135411.1583
2022/10/18 0:30,BTC,0,19520,6.949624723,19520,135411.1583,0,0,1254.111583,19508.13,-57.88522094,135411.1583
2022/10/18 0:45,BTC,0,19520,6.949624723,19520,135411.1583,0,0,1254.111583,19499.3,-57.90428343,135411.1583
2022/10/18 1:00,BTC,0,19520,6.949624723,19520,135411.1583,0,0,1254.111583,19472.64,-57.96183789,135411.1583
2022/10/18 1:15,BTC,0,19520,6.949624723,19520,135411.1583,0,0,1254.111583,19487.07,-57.93068594,135411.1583
2022/10/18 1:30,BTC,0,19505.57,0,19505.57,135411.1583,0,0,1254.111583,19512.91,-57.87490172,135411.1583
2022/10/18 1:45,BTC,0,19505.57,0,19505.57,135411.1583,0,0,1254.111583,19458.44,-57.99249331,135411.1583
2022/10/18 2:00,BTC,0,19505.57,0,19505.57,135411.1583,0,0,1254.111583,19468.92,-57.96986875,135411.1583
2022/10/18 2:15,BTC,1,19505.26,6.940900866,19505.26,0,0,0,1254.111583,19505.26,-57.89141679,135411.1583
2022/10/18 2:30,BTC,1,19505.26,6.940900866,19505.26,0,0,0,1254.111583,19505.98,-57.88986243,135411.1583
2022/10/18 2:45,BTC,0,19517.84,6.940900866,19517.84,135417.204,33.12797587,0.024469625,1254.17204,19500.69,-57.90128265,135417.204
2022/10/18 3:00,BTC,0,19517.84,6.940900866,19517.84,135417.204,0,0,1254.17204,19536.92,-57.82306816,135417.204
2022/10/18 3:15,BTC,1,19538.62,6.92935942,19538.62,0,0,0,1254.17204,19538.62,-57.81939814,135417.204
2022/10/18 3:30,BTC,1,19538.62,6.92935942,19538.62,0,0,0,1254.17204,19543.26,-57.80938116,135417.204
2022/10/18 3:45,BTC,0,19527.45,6.92935942,19527.45,135258.5945,-131.5260326,-0.09714596,1252.585945,19521.21,-57.85698341,135258.5945
2022/10/18 4:00,BTC,0,19527.45,6.92935942,19527.45,135258.5945,0,0,1252.585945,19533.61,-57.83021389,135258.5945
2022/10/18 4:15,BTC,0,19544.58,0,19544.58,135258.5945,0,0,1252.585945,19544.58,-57.8065315,135258.5945
2022/10/18 4:30,BTC,0,19544.58,0,19544.58,135258.5945,0,0,1252.585945,19510,-57.88118392,135258.5945
2022/10/18 4:45,BTC,0,19544.58,0,19544.58,135258.5945,0,0,1252.585945,19495.77,-57.9119041,135258.5945
2022/10/18 5:00,BTC,0,19544.58,0,19544.58,135258.5945,0,0,1252.585945,19522.04,-57.85519158,135258.5945
2022/10/18 5:15,BTC,0,19544.58,0,19544.58,135258.5945,0,0,1252.585945,19519.8,-57.86002737,135258.5945
2022/10/18 5:30,BTC,0,19544.58,0,19544.58,135258.5945,0,0,1252.585945,19557.15,-57.77939498,135258.5945
2022/10/18 5:45,BTC,0,19612.9,0,19612.9,135258.5945,0,0,1252.585945,19612.9,-57.65904009,135258.5945
2022/10/18 6:00,BTC,0,19612.9,0,19612.9,135258.5945,0,0,1252.585945,19538.35,-57.81998103,135258.5945
2022/10/18 6:15,BTC,0,19612.9,0,19612.9,135258.5945,0,0,1252.585945,19542.27,-57.81151841,135258.5945
2022/10/18 6:30,BTC,0,19612.9,0,19612.9,135258.5945,0,0,1252.585945,19522,-57.85527793,135258.5945
2022/10/18 6:45,BTC,0,19612.9,0,19612.9,135258.5945,0,0,1252.585945,19551.07,-57.79252068,135258.5945
2022/10/18 7:00,BTC,0,19612.9,0,19612.9,135258.5945,0,0,1252.585945,19567.59,-57.75685677,135258.5945
2022/10/18 7:15,BTC,0,19612.9,0,19612.9,135258.5945,0,0,1252.585945,19564.58,-57.76335486,135258.5945
2022/10/18 7:30,BTC,0,19612.9,0,19612.9,135258.5945,0,0,1252.585945,19525.53,-57.84765726,135258.5945
2022/10/18 7:45,BTC,0,19612.9,0,19612.9,135258.5945,0,0,1252.585945,19572.39,-57.74649438,135258.5945
2022/10/18 8:00,BTC,0,19612.9,0,19612.9,135258.5945,0,0,1252.585945,19597,-57.69336552,135258.5945
2022/10/18 8:15,BTC,0,19612.9,0,19612.9,135258.5945,0,0,1252.585945,19576.76,-57.73706028,135258.5945
2022/10/18 8:30,BTC,0,19612.9,0,19612.9,135258.5945,0,0,1252.585945,19591.14,-57.70601628,135258.5945
