,id,price,qty,qty_1,qty_2,quoteQty,quoteQty_1,quoteQty_2,isBuyerMaker,time
946,24906332,0.773,189.49,189.5,189.0,146.47577,146.48,146.0,True,1718069432614
947,24906333,0.773,1181.66,1181.7,1182.0,913.42318,913.42,913.0,True,1718069432614
948,24906334,0.773,1077.42,1077.4,1077.0,832.84566,832.85,833.0,True,1718069432614
949,24906335,0.773,527.73,527.7,528.0,407.93529,407.94,408.0,True,1718069432614
950,24906336,0.773,92.99,93.0,93.0,71.88127,71.88,72.0,True,1718069432614
951,24906337,0.773,3235.51,3235.5,3236.0,2501.04923,2501.05,2501.0,True,1718069432614
952,24906338,0.773,12.91,12.9,13.0,9.97943,9.98,10.0,True,1718069432614
953,24906339,0.773,9.96,10.0,10.0,7.69908,7.7,8.0,True,1718069432614
954,24906340,0.773,15.98,16.0,16.0,12.35254,12.35,12.0,True,1718069432614
955,24906341,0.773,35.5,35.5,36.0,27.4415,27.44,27.0,False,1718069453678
956,24906342,0.773,6.86,6.9,7.0,5.30278,5.3,5.0,False,1718069454051
957,24906343,0.773,12.93,12.9,13.0,9.99489,9.99,10.0,False,1718069458353
958,24906344,0.773,74.91,74.9,75.0,57.90543,57.91,58.0,False,1718069458966
959,24906345,0.773,1051.33,1051.3,1051.0,812.67809,812.68,813.0,False,1718069465685
960,24906346,0.773,527.73,527.7,528.0,407.93529,407.94,408.0,False,1718069465685
961,24906347,0.773,1181.66,1181.7,1182.0,913.42318,913.42,913.0,False,1718069465685
962,24906348,0.773,12.91,12.9,13.0,9.97943,9.98,10.0,False,1718069465685
963,24906349,0.773,9.96,10.0,10.0,7.69908,7.7,8.0,False,1718069465685
964,24906350,0.773,767.01,767.0,767.0,592.89873,592.9,593.0,False,1718069465685
965,24906351,0.773,325.4,325.4,325.0,251.5342,251.53,252.0,False,1718069465685
966,24906352,0.773,808.84,808.8,809.0,625.23332,625.23,625.0,False,1718069465689
967,24906353,0.773,294.56,294.6,295.0,227.69488,227.69,228.0,False,1718069465689
968,24906354,0.773,1183.06,1183.1,1183.0,914.50538,914.51,915.0,False,1718069465689
969,24906355,0.773,11.02,11.0,11.0,8.51846,8.52,9.0,True,1718069468579
970,24906356,0.773,12.61,12.6,13.0,9.74753,9.75,10.0,True,1718069474770
971,24906357,0.774,50.77,50.8,51.0,39.29598,39.3,39.0,False,1718069483546
972,24906358,0.774,32.23,32.2,32.0,24.94602,24.95,25.0,False,1718069483649
973,24906359,0.773,229.02,229.0,229.0,177.03246,177.03,177.0,True,1718069490257
974,24906360,0.774,7.78,7.8,8.0,6.02172,6.02,6.0,False,1718069516753
975,24906361,0.774,258.74,258.7,259.0,200.26476,200.26,200.0,False,1718069524201
976,24906362,0.774,71.95,72.0,72.0,55.6893,55.69,56.0,False,1718069533836
977,24906363,0.774,10.39,10.4,10.0,8.04186,8.04,8.0,False,1718069536994
978,24906364,0.773,3145.14,3145.1,3145.0,2431.19322,2431.19,2431.0,True,1718069545617
979,24906365,0.773,90.37,90.4,90.0,69.85601,69.86,70.0,True,1718069545617
980,24906366,0.773,12.91,12.9,13.0,9.97943,9.98,10.0,True,1718069545617
981,24906367,0.773,19.4,19.4,19.0,14.9962,15.0,15.0,True,1718069545617
982,24906368,0.773,178.52,178.5,179.0,137.99596,138.0,138.0,True,1718069545617
983,24906369,0.773,625.39,625.4,625.0,483.42647,483.43,483.0,True,1718069545617
984,24906370,0.773,3595.96,3596.0,3596.0,2779.67708,2779.68,2780.0,True,1718069545617
985,24906371,0.773,1414.41,1414.4,1414.0,1093.33893,1093.34,1093.0,True,1718069545617
986,24906372,0.773,1239.48,1239.5,1239.0,958.11804,958.12,958.0,True,1718069545627
987,24906373,0.773,1544.0,1544.0,1544.0,1193.512,1193.51,1194.0,True,1718069545628
988,24906374,0.773,3876.0,3876.0,3876.0,2996.148,2996.15,2996.0,True,1718069545628
989,24906375,0.773,1000.0,1000.0,1000.0,773.0,773.0,773.0,True,1718069545628
990,24906376,0.773,215.64,215.6,216.0,166.68972,166.69,167.0,True,1718069545631
991,24906377,0.773,6.72,6.7,7.0,5.19456,5.19,5.0,True,1718069545631
992,24906378,0.773,776.22,776.2,776.0,600.01806,600.02,600.0,True,1718069545631
993,24906379,0.773,176.11,176.1,176.0,136.13303,136.13,136.0,True,1718069545631
994,24906380,0.773,139.64,139.6,140.0,107.94172,107.94,108.0,True,1718069545631
995,24906381,0.773,261.3,261.3,261.0,201.9849,201.98,202.0,False,1718069551775
996,24906382,0.773,20.87,20.9,21.0,16.13251,16.13,16.0,False,1718069551895
997,24906383,0.772,438.82,438.8,439.0,338.76904,338.77,339.0,True,1718069552617
998,24906384,0.773,48.03,48.0,48.0,37.12719,37.13,37.0,False,1718069554242
999,24906385,0.772,27.14,27.1,27.0,20.95208,20.95,21.0,True,1718069560857
